IngredientRxCUI,ProductRxCUI,NDC11,PackSize,UoM,UnitsPerPack,GTIN,RefrigeratedFlag,IsCurrent
161,1042684,46017002608,,,,,0,1
161,1042684,46122027734,,,,,0,1
161,1042684,50580024301,,,,,0,1
161,1042684,50580035008,,,,,0,1
161,1042684,50580055908,,,,,0,1
161,1042684,56062004138,,,,,0,1
161,1042684,56062090838,,,,,0,1
161,1042684,59779029334,,,,,0,1
161,1042684,68016011201,,,,,0,1
161,1042684,68016011206,,,,,0,1
161,1042684,68016011301,,,,,0,1
161,1042684,68016011302,,,,,0,1
161,1042684,84126035712,,,,,0,1
161,1042688,00280009201,,,,,0,1
161,1042688,00280009202,,,,,0,1
161,1042688,00280112110,,,,,0,1
161,1042688,00280112120,,,,,0,1
161,1042688,00280112140,,,,,0,1
161,1042688,00280121220,,,,,0,1
161,1042688,00280157010,,,,,0,1
161,1042688,00280157020,,,,,0,1
161,1042688,00280157040,,,,,0,1
161,1042688,16500055534,,,,,0,1
161,1042688,53345004501,,,,,0,1
161,1042695,00067010408,,,,,0,1
161,1042695,11523007601,,,,,0,1
161,1042695,55505021736,,,,,0,1
161,1043400,00113033530,,,,,0,1
161,1043400,00113033534,,,,,0,1
161,1043400,00113033538,,,,,0,1
161,1043400,00113033540,,,,,0,1
161,1043400,00113045930,,,,,0,1
161,1043400,00113045934,,,,,0,1
161,1043400,00113045938,,,,,0,1
161,1043400,00113045940,,,,,0,1
161,1043400,00363033534,,,,,0,1
161,1043400,00363040134,,,,,0,1
161,1043400,00363040140,,,,,0,1
161,1043400,00363045934,,,,,0,1
161,1043400,00363045940,,,,,0,1
161,1043400,00363045943,,,,,0,1
161,1043400,00363045950,,,,,0,1
161,1043400,00363056540,,,,,0,1
161,1043400,00363056634,,,,,0,1
161,1043400,00363056640,,,,,0,1
161,1043400,00363056643,,,,,0,1
161,1043400,00363056650,,,,,0,1
161,1043400,00363087240,,,,,0,1
161,1043400,00363087250,,,,,0,1
161,1043400,00363343012,,,,,0,1
161,1043400,00363621008,,,,,0,1
161,1043400,00363622116,,,,,0,1
161,1043400,00363991302,,,,,0,1
161,1043400,00363991396,,,,,0,1
161,1043400,00363997508,,,,,0,1
161,1043400,00363997608,,,,,0,1
161,1043400,00904646509,,,,,0,1
161,1043400,11523435801,,,,,0,1
161,1043400,11523721402,,,,,0,1
161,1043400,11673001940,,,,,0,1
161,1043400,11673028701,,,,,0,1
161,1043400,11673031201,,,,,0,1
161,1043400,11673050040,,,,,0,1
161,1043400,11822331800,,,,,0,1
161,1043400,11822331801,,,,,0,1
161,1043400,11822331805,,,,,0,1
161,1043400,11822583201,,,,,0,1
161,1043400,11822583202,,,,,0,1
161,1043400,11822583203,,,,,0,1
161,1043400,21130004408,,,,,0,1
161,1043400,21130004412,,,,,0,1
161,1043400,21130034308,,,,,0,1
161,1043400,21130034312,,,,,0,1
161,1043400,21130034324,,,,,0,1
161,1043400,21130090701,,,,,0,1
161,1043400,21130090702,,,,,0,1
161,1043400,23900001424,,,,,0,1
161,1043400,23900001426,,,,,0,1
161,1043400,23900001429,,,,,0,1
161,1043400,23900001430,,,,,0,1
161,1043400,24385031634,,,,,0,1
161,1043400,24385031640,,,,,0,1
161,1043400,30142029212,,,,,0,1
161,1043400,30142033530,,,,,0,1
161,1043400,30142033534,,,,,0,1
161,1043400,30142033538,,,,,0,1
161,1043400,30142033540,,,,,0,1
161,1043400,30142045940,,,,,0,1
161,1043400,30142063412,,,,,0,1
161,1043400,30142087240,,,,,0,1
161,1043400,36800033534,,,,,0,1
161,1043400,36800033540,,,,,0,1
161,1043400,36800045934,,,,,0,1
161,1043400,36800045940,,,,,0,1
161,1043400,37000080708,,,,,0,1
161,1043400,37000080712,,,,,0,1
161,1043400,37000080808,,,,,0,1
161,1043400,37000080812,,,,,0,1
161,1043400,37000080912,,,,,0,1
161,1043400,37205058634,,,,,0,1
161,1043400,37205058640,,,,,0,1
161,1043400,37205058734,,,,,0,1
161,1043400,37205058740,,,,,0,1
161,1043400,37808033534,,,,,0,1
161,1043400,37808033540,,,,,0,1
161,1043400,37808045938,,,,,0,1
161,1043400,37808045940,,,,,0,1
161,1043400,37808045950,,,,,0,1
161,1043400,37835052402,,,,,0,1
161,1043400,37835052430,,,,,0,1
161,1043400,37835052512,,,,,0,1
161,1043400,41100080884,,,,,0,1
161,1043400,41163033534,,,,,0,1
161,1043400,41163033538,,,,,0,1
161,1043400,41163033540,,,,,0,1
161,1043400,41163045934,,,,,0,1
161,1043400,41163045938,,,,,0,1
161,1043400,41163045940,,,,,0,1
161,1043400,41163045950,,,,,0,1
161,1043400,41163087240,,,,,0,1
161,1043400,41226075001,,,,,0,1
161,1043400,41226078201,,,,,0,1
161,1043400,41250033540,,,,,0,1
161,1043400,41250045940,,,,,0,1
161,1043400,41250045943,,,,,0,1
161,1043400,41520008434,,,,,0,1
161,1043400,41520008440,,,,,0,1
161,1043400,41520071234,,,,,0,1
161,1043400,41520071240,,,,,0,1
161,1043400,46122013634,,,,,0,1
161,1043400,46122013640,,,,,0,1
161,1043400,46122019830,,,,,0,1
161,1043400,46122019834,,,,,0,1
161,1043400,46122019838,,,,,0,1
161,1043400,46122019840,,,,,0,1
161,1043400,46122040440,,,,,0,1
161,1043400,46994034408,,,,,0,1
161,1043400,49035004412,,,,,0,1
161,1043400,49035004424,,,,,0,1
161,1043400,49035032434,,,,,0,1
161,1043400,49035032440,,,,,0,1
161,1043400,49035032450,,,,,0,1
161,1043400,49035033540,,,,,0,1
161,1043400,49035045934,,,,,0,1
161,1043400,49035045940,,,,,0,1
161,1043400,49035045950,,,,,0,1
161,1043400,49035060940,,,,,0,1
161,1043400,49348006136,,,,,0,1
161,1043400,49348006137,,,,,0,1
161,1043400,49348006139,,,,,0,1
161,1043400,49348006149,,,,,0,1
161,1043400,49348097537,,,,,0,1
161,1043400,49348097539,,,,,0,1
161,1043400,49580034302,,,,,0,1
161,1043400,49580034304,,,,,0,1
161,1043400,49580034306,,,,,0,1
161,1043400,49580034308,,,,,0,1
161,1043400,49580034602,,,,,0,1
161,1043400,49580034604,,,,,0,1
161,1043400,49580034608,,,,,0,1
161,1043400,49580084302,,,,,0,1
161,1043400,49580084402,,,,,0,1
161,1043400,50066030304,,,,,0,1
161,1043400,50594045940,,,,,0,1
161,1043400,50844025202,,,,,0,1
161,1043400,50844025245,,,,,0,1
161,1043400,51316013002,,,,,0,1
161,1043400,51316034308,,,,,0,1
161,1043400,51316034312,,,,,0,1
161,1043400,51316034412,,,,,0,1
161,1043400,51316061912,,,,,0,1
161,1043400,51316066406,,,,,0,1
161,1043400,51316069212,,,,,0,1
161,1043400,53942050128,,,,,0,1
161,1043400,53942050228,,,,,0,1
161,1043400,53943050128,,,,,0,1
161,1043400,53943050228,,,,,0,1
161,1043400,55301031002,,,,,0,1
161,1043400,55301034412,,,,,0,1
161,1043400,55301054312,,,,,0,1
161,1043400,55319009608,,,,,0,1
161,1043400,55319044312,,,,,0,1
161,1043400,55319069212,,,,,0,1
161,1043400,55319092612,,,,,0,1
161,1043400,55758005625,,,,,0,1
161,1043400,55758041606,,,,,0,1
161,1043400,55910033534,,,,,0,1
161,1043400,55910033538,,,,,0,1
161,1043400,55910033540,,,,,0,1
161,1043400,55910044312,,,,,0,1
161,1043400,55910045934,,,,,0,1
161,1043400,55910045938,,,,,0,1
161,1043400,55910045940,,,,,0,1
161,1043400,56062033540,,,,,0,1
161,1043400,56062045940,,,,,0,1
161,1043400,57243050125,,,,,0,1
161,1043400,57243050225,,,,,0,1
161,1043400,59779033530,,,,,0,1
161,1043400,59779033534,,,,,0,1
161,1043400,59779033538,,,,,0,1
161,1043400,59779033540,,,,,0,1
161,1043400,59779033550,,,,,0,1
161,1043400,59779045930,,,,,0,1
161,1043400,59779045934,,,,,0,1
161,1043400,59779045938,,,,,0,1
161,1043400,59779045940,,,,,0,1
161,1043400,59779045950,,,,,0,1
161,1043400,62011008202,,,,,0,1
161,1043400,62011008302,,,,,0,1
161,1043400,63868014008,,,,,0,1
161,1043400,63868014012,,,,,0,1
161,1043400,63868023408,,,,,0,1
161,1043400,63868023412,,,,,0,1
161,1043400,63941034308,,,,,0,1
161,1043400,63941034312,,,,,0,1
161,1043400,63941034408,,,,,0,1
161,1043400,63941034412,,,,,0,1
161,1043400,66715553404,,,,,0,1
161,1043400,66715641604,,,,,0,1
161,1043400,66715693404,,,,,0,1
161,1043400,67091025823,,,,,0,1
161,1043400,67091025854,,,,,0,1
161,1043400,67091026023,,,,,0,1
161,1043400,67091026054,,,,,0,1
161,1043400,69256034312,,,,,0,1
161,1043400,69256034412,,,,,0,1
161,1043400,69423078908,,,,,0,1
161,1043400,69423078912,,,,,0,1
161,1043400,69423078924,,,,,0,1
161,1043400,69423079108,,,,,0,1
161,1043400,69423079112,,,,,0,1
161,1043400,69423079124,,,,,0,1
161,1043400,69423079136,,,,,0,1
161,1043400,69423097306,,,,,0,1
161,1043400,69423097308,,,,,0,1
161,1043400,69423098104,,,,,0,1
161,1043400,69842008602,,,,,0,1
161,1043400,70000018201,,,,,0,1
161,1043400,70000018301,,,,,0,1
161,1043400,70000018302,,,,,0,1
161,1043400,70000018401,,,,,0,1
161,1043400,70000018402,,,,,0,1
161,1043400,70000067301,,,,,0,1
161,1043400,70677103201,,,,,0,1
161,1043400,70677103301,,,,,0,1
161,1043400,70677103302,,,,,0,1
161,1043400,71141018032,,,,,0,1
161,1043400,72288033534,,,,,0,1
161,1043400,72288033540,,,,,0,1
161,1043400,72288045934,,,,,0,1
161,1043400,72288045940,,,,,0,1
161,1043400,76281030528,,,,,0,1
161,1043400,76281030725,,,,,0,1
161,1043400,76281050125,,,,,0,1
161,1043400,76281050128,,,,,0,1
161,1043400,76281050225,,,,,0,1
161,1043400,76281050228,,,,,0,1
161,1043400,79481692102,,,,,0,1
161,1043400,79903017308,,,,,0,1
161,1043400,79903017312,,,,,0,1
161,1043400,79903017324,,,,,0,1
161,1043400,81660055501,,,,,0,1
161,1043400,81660077701,,,,,0,1
161,1043400,82501343102,,,,,0,1
161,1043400,82706001201,,,,,0,1
161,1043400,82706002301,,,,,0,1
161,1043400,83324015812,,,,,0,1
161,1043400,83324015908,,,,,0,1
161,1043400,83324016312,,,,,0,1
161,1043400,83324016408,,,,,0,1
161,1043400,83393055501,,,,,0,1
161,1043400,83393077701,,,,,0,1
161,1043400,84126031404,,,,,0,1
161,1043400,84126034204,,,,,0,1
161,1043400,84379027604,,,,,0,1
161,1044427,00054084363,,,,,0,1
161,1044427,27808013001,,,,,0,1
161,1044427,46672064516,,,,,0,1
161,1046378,00067206091,,,,,0,1
161,1046378,00067206224,,,,,0,1
161,1046378,00113006662,,,,,0,1
161,1046378,00113027262,,,,,0,1
161,1046378,00135060701,,,,,0,1
161,1046378,00135060702,,,,,0,1
161,1046378,00135060703,,,,,0,1
161,1046378,00135703101,,,,,0,1
161,1046378,00135703102,,,,,0,1
161,1046378,00363046622,,,,,0,1
161,1046378,00363050208,,,,,0,1
161,1046378,00363055807,,,,,0,1
161,1046378,00363055808,,,,,0,1
161,1046378,00363406608,,,,,0,1
161,1046378,00450054724,,,,,0,1
161,1046378,00536128935,,,,,0,1
161,1046378,00904676024,,,,,0,1
161,1046378,01981020631,,,,,0,1
161,1046378,01981020632,,,,,0,1
161,1046378,11822041608,,,,,0,1
161,1046378,11822466908,,,,,0,1
161,1046378,11822502208,,,,,0,1
161,1046378,21130046608,,,,,0,1
161,1046378,21130047408,,,,,0,1
161,1046378,21130050221,,,,,0,1
161,1046378,24385016962,,,,,0,1
161,1046378,30142027262,,,,,0,1
161,1046378,30142046608,,,,,0,1
161,1046378,36800027262,,,,,0,1
161,1046378,36800032006,,,,,0,1
161,1046378,36800032205,,,,,0,1
161,1046378,37808046608,,,,,0,1
161,1046378,41163066408,,,,,0,1
161,1046378,41250020706,,,,,0,1
161,1046378,41250053405,,,,,0,1
161,1046378,46122044362,,,,,0,1
161,1046378,46122045362,,,,,0,1
161,1046378,46122065862,,,,,0,1
161,1046378,49035055822,,,,,0,1
161,1046378,49035055842,,,,,0,1
161,1046378,50580043501,,,,,0,1
161,1046378,50580054725,,,,,0,1
161,1046378,50580054773,,,,,0,1
161,1046378,50580059801,,,,,0,1
161,1046378,50580059802,,,,,0,1
161,1046378,50804012305,,,,,0,1
161,1046378,50804022006,,,,,0,1
161,1046378,50804047606,,,,,0,1
161,1046378,50844046702,,,,,0,1
161,1046378,50844046708,,,,,0,1
161,1046378,50844066408,,,,,0,1
161,1046378,51467000801,,,,,0,1
161,1046378,51467000802,,,,,0,1
161,1046378,51467001301,,,,,0,1
161,1046378,51467001302,,,,,0,1
161,1046378,53943022006,,,,,0,1
161,1046378,53943032305,,,,,0,1
161,1046378,55301044608,,,,,0,1
161,1046378,55301090208,,,,,0,1
161,1046378,55319049608,,,,,0,1
161,1046378,55319070208,,,,,0,1
161,1046378,55910046608,,,,,0,1
161,1046378,55910092508,,,,,0,1
161,1046378,56062027262,,,,,0,1
161,1046378,57344092305,,,,,0,1
161,1046378,59779004706,,,,,0,1
161,1046378,59779046608,,,,,0,1
161,1046378,59779080208,,,,,0,1
161,1046378,63868058124,,,,,0,1
161,1046378,63868058224,,,,,0,1
161,1046378,63941022006,,,,,0,1
161,1046378,67091020924,,,,,0,1
161,1046378,67091021324,,,,,0,1
161,1046378,68016002605,,,,,0,1
161,1046378,68016002606,,,,,0,1
161,1046378,68016017324,,,,,0,1
161,1046378,68016017424,,,,,0,1
161,1046378,68998022006,,,,,0,1
161,1046378,68998032305,,,,,0,1
161,1046378,69168027095,,,,,0,1
161,1046378,69842067362,,,,,0,1
161,1046378,70000016101,,,,,0,1
161,1046378,70000056801,,,,,0,1
161,1046378,72036032006,,,,,0,1
161,1046378,72036032305,,,,,0,1
161,1046378,72476012006,,,,,0,1
161,1046378,72476012305,,,,,0,1
161,1046378,79903015542,,,,,0,1
161,1046378,79903015548,,,,,0,1
161,1046378,83324009424,,,,,0,1
161,1046384,37000069912,,,,,0,1
161,1046384,69423089912,,,,,0,1
161,1046751,00363054309,,,,,0,1
161,1046751,00363054409,,,,,0,1
161,1046751,00363054508,,,,,0,1
161,1046751,00363543009,,,,,0,1
161,1046751,46122005360,,,,,0,1
161,1046751,46122026860,,,,,0,1
161,1046751,49035054309,,,,,0,1
161,1046751,49035054341,,,,,0,1
161,1046751,59779054309,,,,,0,1
161,1046751,68016002590,,,,,0,1
161,1046781,00113047662,,,,,0,1
161,1046781,00135057801,,,,,0,1
161,1046781,00135057802,,,,,0,1
161,1046781,00135057803,,,,,0,1
161,1046781,00363019922,,,,,0,1
161,1046781,00363045508,,,,,0,1
161,1046781,00363045522,,,,,0,1
161,1046781,00363055908,,,,,0,1
161,1046781,00573123821,,,,,0,1
161,1046781,00924009100,,,,,0,1
161,1046781,00924009101,,,,,0,1
161,1046781,10956077136,,,,,0,1
161,1046781,11383023750,,,,,0,1
161,1046781,36800047662,,,,,0,1
161,1046781,36800047667,,,,,0,1
161,1046781,36800062802,,,,,0,1
161,1046781,36800093562,,,,,0,1
161,1046781,37205094062,,,,,0,1
161,1046781,37808062802,,,,,0,1
161,1046781,46122007462,,,,,0,1
161,1046781,46122040662,,,,,0,1
161,1046781,46122066062,,,,,0,1
161,1046781,47682012013,,,,,0,1
161,1046781,47682012033,,,,,0,1
161,1046781,47682012047,,,,,0,1
161,1046781,47682012064,,,,,0,1
161,1046781,47682012099,,,,,0,1
161,1046781,47682054303,,,,,0,1
161,1046781,47682054399,,,,,0,1
161,1046781,49035055908,,,,,0,1
161,1046781,50332012704,,,,,0,1
161,1046781,50332012707,,,,,0,1
161,1046781,50332012708,,,,,0,1
161,1046781,50332015304,,,,,0,1
161,1046781,50332015307,,,,,0,1
161,1046781,50580026424,,,,,0,1
161,1046781,50804012802,,,,,0,1
161,1046781,50804082803,,,,,0,1
161,1046781,51467000501,,,,,0,1
161,1046781,51467000502,,,,,0,1
161,1046781,51467001001,,,,,0,1
161,1046781,51467001002,,,,,0,1
161,1046781,51467001101,,,,,0,1
161,1046781,51467001102,,,,,0,1
161,1046781,51467001401,,,,,0,1
161,1046781,51467001402,,,,,0,1
161,1046781,53100034649,,,,,0,1
161,1046781,53145000502,,,,,0,1
161,1046781,53145000530,,,,,0,1
161,1046781,53809020401,,,,,0,1
161,1046781,53943022802,,,,,0,1
161,1046781,55301045508,,,,,0,1
161,1046781,55910045508,,,,,0,1
161,1046781,56062047662,,,,,0,1
161,1046781,57344092802,,,,,0,1
161,1046781,59779004306,,,,,0,1
161,1046781,63654027520,,,,,0,1
161,1046781,63654060520,,,,,0,1
161,1046781,63868057824,,,,,0,1
161,1046781,66715992703,,,,,0,1
161,1046781,68016002149,,,,,0,1
161,1046781,68998022802,,,,,0,1
161,1046781,69168000451,,,,,0,1
161,1046781,70000021101,,,,,0,1
161,1046781,70677100401,,,,,0,1
161,1046781,72476012802,,,,,0,1
161,1046781,76095001120,,,,,0,1
161,1046781,83324008624,,,,,0,1
161,1049179,00225059004,,,,,0,1
161,1049179,00225059008,,,,,0,1
161,1049179,48964023224,,,,,0,1
161,1049179,63736060556,,,,,0,1
161,1049179,63736060560,,,,,0,1
161,1049214,00378710601,,,,,0,1
161,1049214,00406052301,,,,,0,1
161,1049214,00406052305,,,,,0,1
161,1049214,00406052323,,,,,0,1
161,1049214,00406052362,,,,,0,1
161,1049214,00527167101,,,,,0,1
161,1049214,00527167105,,,,,0,1
161,1049214,00904709561,,,,,0,1
161,1049214,10702018701,,,,,0,1
161,1049214,10702018710,,,,,0,1
161,1049214,10702018750,,,,,0,1
161,1049214,13107004601,,,,,0,1
161,1049214,13107004605,,,,,0,1
161,1049214,13107004630,,,,,0,1
161,1049214,13107004699,,,,,0,1
161,1049214,31722019401,,,,,0,1
161,1049214,31722019405,,,,,0,1
161,1049214,31722095101,,,,,0,1
161,1049214,31722095105,,,,,0,1
161,1049214,35356080130,,,,,0,1
161,1049214,35356080160,,,,,0,1
161,1049214,35356080190,,,,,0,1
161,1049214,35356093701,,,,,0,1
161,1049214,35356093715,,,,,0,1
161,1049214,35356093730,,,,,0,1
161,1049214,35356093760,,,,,0,1
161,1049214,35356093790,,,,,0,1
161,1049214,42291064601,,,,,0,1
161,1049214,42806011601,,,,,0,1
161,1049214,42858010401,,,,,0,1
161,1049214,42858010410,,,,,0,1
161,1049214,42858010450,,,,,0,1
161,1049214,43063021398,,,,,0,1
161,1049214,43386049301,,,,,0,1
161,1049214,43386049305,,,,,0,1
161,1049214,43386049310,,,,,0,1
161,1049214,43598054701,,,,,0,1
161,1049214,43598054705,,,,,0,1
161,1049214,47781023001,,,,,0,1
161,1049214,47781023005,,,,,0,1
161,1049214,47781023063,,,,,0,1
161,1049214,49999085405,,,,,0,1
161,1049214,50268064611,,,,,0,1
161,1049214,50268064615,,,,,0,1
161,1049214,50436298301,,,,,0,1
161,1049214,50436298302,,,,,0,1
161,1049214,50436416501,,,,,0,1
161,1049214,50436416502,,,,,0,1
161,1049214,50436416503,,,,,0,1
161,1049214,52959011902,,,,,0,1
161,1049214,52959011920,,,,,0,1
161,1049214,52959011930,,,,,0,1
161,1049214,52959011960,,,,,0,1
161,1049214,52959011990,,,,,0,1
161,1049214,53746020401,,,,,0,1
161,1049214,53746020405,,,,,0,1
161,1049214,55700049601,,,,,0,1
161,1049214,55700049614,,,,,0,1
161,1049214,55700049621,,,,,0,1
161,1049214,55700049630,,,,,0,1
161,1049214,55700049660,,,,,0,1
161,1049214,55700049690,,,,,0,1
161,1049214,55887012901,,,,,0,1
161,1049214,57664016088,,,,,0,1
161,1049214,60760027630,,,,,0,1
161,1049214,60760027660,,,,,0,1
161,1049214,60760027690,,,,,0,1
161,1049214,61919043730,,,,,0,1
161,1049214,61919043760,,,,,0,1
161,1049214,61919043790,,,,,0,1
161,1049214,61919047560,,,,,0,1
161,1049214,61919061230,,,,,0,1
161,1049214,61919061260,,,,,0,1
161,1049214,61919061290,,,,,0,1
161,1049214,61919087130,,,,,0,1
161,1049214,61919087160,,,,,0,1
161,1049214,61919087172,,,,,0,1
161,1049214,61919087190,,,,,0,1
161,1049214,63187036312,,,,,0,1
161,1049214,63187036315,,,,,0,1
161,1049214,63187036320,,,,,0,1
161,1049214,63187036330,,,,,0,1
161,1049214,63187036360,,,,,0,1
161,1049214,63187072115,,,,,0,1
161,1049214,63187072120,,,,,0,1
161,1049214,63187072130,,,,,0,1
161,1049214,63187072160,,,,,0,1
161,1049214,63187072190,,,,,0,1
161,1049214,63187082315,,,,,0,1
161,1049214,63187082320,,,,,0,1
161,1049214,63187082330,,,,,0,1
161,1049214,63187082360,,,,,0,1
161,1049214,63187082390,,,,,0,1
161,1049214,63629190701,,,,,0,1
161,1049214,63629190801,,,,,0,1
161,1049214,63629194201,,,,,0,1
161,1049214,63629395301,,,,,0,1
161,1049214,63629395302,,,,,0,1
161,1049214,63629395303,,,,,0,1
161,1049214,63629395304,,,,,0,1
161,1049214,63629395305,,,,,0,1
161,1049214,63629395306,,,,,0,1
161,1049214,63629395307,,,,,0,1
161,1049214,63629395308,,,,,0,1
161,1049214,63629395309,,,,,0,1
161,1049214,63629774801,,,,,0,1
161,1049214,63629774802,,,,,0,1
161,1049214,63629774803,,,,,0,1
161,1049214,63629774804,,,,,0,1
161,1049214,63629774805,,,,,0,1
161,1049214,63629774806,,,,,0,1
161,1049214,63629774807,,,,,0,1
161,1049214,63629774808,,,,,0,1
161,1049214,63629774809,,,,,0,1
161,1049214,63629782601,,,,,0,1
161,1049214,63629883401,,,,,0,1
161,1049214,63629883402,,,,,0,1
161,1049214,63629883403,,,,,0,1
161,1049214,63629883404,,,,,0,1
161,1049214,63629883405,,,,,0,1
161,1049214,63629883406,,,,,0,1
161,1049214,63629883407,,,,,0,1
161,1049214,63629883408,,,,,0,1
161,1049214,63629883409,,,,,0,1
161,1049214,63629887601,,,,,0,1
161,1049214,63629887901,,,,,0,1
161,1049214,63629887902,,,,,0,1
161,1049214,63629887903,,,,,0,1
161,1049214,63629950101,,,,,0,1
161,1049214,64850062301,,,,,0,1
161,1049214,68071034410,,,,,0,1
161,1049214,68071034420,,,,,0,1
161,1049214,68071034430,,,,,0,1
161,1049214,68071034440,,,,,0,1
161,1049214,68071034460,,,,,0,1
161,1049214,68071034481,,,,,0,1
161,1049214,68071034490,,,,,0,1
161,1049214,68071034491,,,,,0,1
161,1049214,68071034492,,,,,0,1
161,1049214,68084071001,,,,,0,1
161,1049214,68084071011,,,,,0,1
161,1049214,68308048047,,,,,0,1
161,1049214,70010067001,,,,,0,1
161,1049214,70010067005,,,,,0,1
161,1049214,71205034712,,,,,0,1
161,1049214,71205034715,,,,,0,1
161,1049214,71205034720,,,,,0,1
161,1049214,71205034730,,,,,0,1
161,1049214,71205034760,,,,,0,1
161,1049214,71205034790,,,,,0,1
161,1049214,71205048630,,,,,0,1
161,1049214,71205048660,,,,,0,1
161,1049214,71205048690,,,,,0,1
161,1049214,71335014600,,,,,0,1
161,1049214,71335014601,,,,,0,1
161,1049214,71335014602,,,,,0,1
161,1049214,71335014603,,,,,0,1
161,1049214,71335014604,,,,,0,1
161,1049214,71335014605,,,,,0,1
161,1049214,71335014606,,,,,0,1
161,1049214,71335014607,,,,,0,1
161,1049214,71335014608,,,,,0,1
161,1049214,71335014609,,,,,0,1
161,1049214,71335103601,,,,,0,1
161,1049214,71335103602,,,,,0,1
161,1049214,71335103603,,,,,0,1
161,1049214,71335103604,,,,,0,1
161,1049214,71335103605,,,,,0,1
161,1049214,71335103606,,,,,0,1
161,1049214,71335103607,,,,,0,1
161,1049214,71335103608,,,,,0,1
161,1049214,71335103609,,,,,0,1
161,1049214,71335142001,,,,,0,1
161,1049214,71335142002,,,,,0,1
161,1049214,71335142003,,,,,0,1
161,1049214,71335142004,,,,,0,1
161,1049214,71335142005,,,,,0,1
161,1049214,71335142006,,,,,0,1
161,1049214,71335142007,,,,,0,1
161,1049214,71335142008,,,,,0,1
161,1049214,71335142009,,,,,0,1
161,1049214,71335204901,,,,,0,1
161,1049214,71335204902,,,,,0,1
161,1049214,71335204903,,,,,0,1
161,1049214,71335204904,,,,,0,1
161,1049214,71335204905,,,,,0,1
161,1049214,71335204906,,,,,0,1
161,1049214,71335204907,,,,,0,1
161,1049214,71335204908,,,,,0,1
161,1049214,71335204909,,,,,0,1
161,1049214,71335210601,,,,,0,1
161,1049214,71335210602,,,,,0,1
161,1049214,71335210603,,,,,0,1
161,1049214,71335210604,,,,,0,1
161,1049214,71335210605,,,,,0,1
161,1049214,71335210606,,,,,0,1
161,1049214,71335210607,,,,,0,1
161,1049214,71335210608,,,,,0,1
161,1049214,71335210609,,,,,0,1
161,1049214,71335218202,,,,,0,1
161,1049214,71930004712,,,,,0,1
161,1049214,71930004752,,,,,0,1
161,1049214,72162133903,,,,,0,1
161,1049214,72162133905,,,,,0,1
161,1049214,72162133906,,,,,0,1
161,1049214,72162133909,,,,,0,1
161,1049214,72189025530,,,,,0,1
161,1049214,72189025560,,,,,0,1
161,1049214,72189039730,,,,,0,1
161,1049214,72189039760,,,,,0,1
161,1049214,72189042630,,,,,0,1
161,1049214,72189042660,,,,,0,1
161,1049214,72189042672,,,,,0,1
161,1049214,72189042690,,,,,0,1
161,1049214,72865011601,,,,,0,1
161,1049214,72865011605,,,,,0,1
161,1049214,76420020901,,,,,0,1
161,1049214,76420020930,,,,,0,1
161,1049214,76420020960,,,,,0,1
161,1049214,76420020990,,,,,0,1
161,1049214,76420032301,,,,,0,1
161,1049214,76420032305,,,,,0,1
161,1049214,76420032330,,,,,0,1
161,1049214,76420032360,,,,,0,1
161,1049214,76420032390,,,,,0,1
161,1049221,00054055125,,,,,0,1
161,1049221,00054055129,,,,,0,1
161,1049221,00378710401,,,,,0,1
161,1049221,00406051201,,,,,0,1
161,1049221,00406051205,,,,,0,1
161,1049221,00406051223,,,,,0,1
161,1049221,00406051262,,,,,0,1
161,1049221,00406051291,,,,,0,1
161,1049221,00527166901,,,,,0,1
161,1049221,00527166905,,,,,0,1
161,1049221,00904709361,,,,,0,1
161,1049221,10702018501,,,,,0,1
161,1049221,10702018510,,,,,0,1
161,1049221,10702018550,,,,,0,1
161,1049221,13107004401,,,,,0,1
161,1049221,13107004405,,,,,0,1
161,1049221,13107004430,,,,,0,1
161,1049221,13107004499,,,,,0,1
161,1049221,31722019201,,,,,0,1
161,1049221,31722019205,,,,,0,1
161,1049221,31722094901,,,,,0,1
161,1049221,31722094905,,,,,0,1
161,1049221,42806011401,,,,,0,1
161,1049221,42858010201,,,,,0,1
161,1049221,42858010210,,,,,0,1
161,1049221,42858010250,,,,,0,1
161,1049221,43063027986,,,,,0,1
161,1049221,43386049101,,,,,0,1
161,1049221,43386049105,,,,,0,1
161,1049221,43386049110,,,,,0,1
161,1049221,47781019601,,,,,0,1
161,1049221,47781019605,,,,,0,1
161,1049221,49999085201,,,,,0,1
161,1049221,49999085214,,,,,0,1
161,1049221,49999085230,,,,,0,1
161,1049221,49999085260,,,,,0,1
161,1049221,49999085290,,,,,0,1
161,1049221,50268064411,,,,,0,1
161,1049221,50268064415,,,,,0,1
161,1049221,50436020302,,,,,0,1
161,1049221,50436020305,,,,,0,1
161,1049221,50436391301,,,,,0,1
161,1049221,50436391302,,,,,0,1
161,1049221,50436391305,,,,,0,1
161,1049221,52959055602,,,,,0,1
161,1049221,52959055630,,,,,0,1
161,1049221,52959055660,,,,,0,1
161,1049221,52959055690,,,,,0,1
161,1049221,53746020301,,,,,0,1
161,1049221,53746020305,,,,,0,1
161,1049221,55700049814,,,,,0,1
161,1049221,55700049821,,,,,0,1
161,1049221,55700049830,,,,,0,1
161,1049221,55700049860,,,,,0,1
161,1049221,55700049890,,,,,0,1
